,temp_air,ghi,dni,dhi,wind_speed
2022-03-29 05:00:00,16.98,0.0,-0.0,0.0,1.52
2022-03-29 06:00:00,16.15,0.0,-0.0,0.0,1.17
2022-03-29 07:00:00,15.12,0.0,-0.0,0.0,0.97
2022-03-29 08:00:00,15.55,0.0,-0.0,0.0,0.76
2022-03-29 09:00:00,15.52,0.0,-0.0,0.0,0.69
2022-03-29 10:00:00,15.21,0.0,-0.0,0.0,0.97
2022-03-29 11:00:00,14.19,0.0,-0.0,0.0,1.03
2022-03-29 12:00:00,13.29,0.0,-0.0,0.0,1.1
2022-03-29 13:00:00,12.69,0.0,-0.0,0.0,1.17
2022-03-29 14:00:00,12.4,29.45,0.0,29.45,1.31
2022-03-29 15:00:00,13.03,312.6,1118.71,60.2,1.17
2022-03-29 16:00:00,15.66,532.9,1079.5,75.35,1.38
2022-03-29 17:00:00,18.4,721.6,1068.86,85.05,2.48
2022-03-29 18:00:00,20.14,861.15,1056.15,91.25,2.69
2022-03-29 19:00:00,21.59,935.55,1032.14,94.3,2.41
2022-03-29 20:00:00,22.93,939.75,996.96,94.4,2.62
2022-03-29 21:00:00,23.92,874.7,948.88,91.55,2.55
2022-03-29 22:00:00,24.62,745.15,880.22,86.0,2.55
2022-03-29 23:00:00,24.91,562.95,779.44,76.85,2.97
2022-03-30 00:00:00,24.63,346.75,615.64,62.9,3.03
2022-03-30 01:00:00,23.72,126.35,336.06,36.7,2.83
2022-03-30 02:00:00,21.86,3.5,21.98,2.25,2.21
2022-03-30 03:00:00,19.45,0.0,-0.0,0.0,2.0
2022-03-30 04:00:00,17.71,0.0,-0.0,0.0,1.93
2022-03-30 05:00:00,16.37,0.0,-0.0,0.0,2.0
2022-03-30 06:00:00,15.12,0.0,-0.0,0.0,2.21
2022-03-30 07:00:00,13.06,0.0,-0.0,0.0,1.52
2022-03-30 08:00:00,12.13,0.0,-0.0,0.0,1.86
2022-03-30 09:00:00,11.47,0.0,-0.0,0.0,1.79
2022-03-30 10:00:00,11.12,0.0,-0.0,0.0,1.66
2022-03-30 11:00:00,10.53,0.0,-0.0,0.0,1.72
2022-03-30 12:00:00,9.84,0.0,-0.0,0.0,1.79
2022-03-30 13:00:00,9.37,0.0,-0.0,0.0,1.79
2022-03-30 14:00:00,9.05,30.85,0.0,30.85,1.79
2022-03-30 15:00:00,10.07,323.1,1136.81,61.0,1.59
2022-03-30 16:00:00,13.93,546.5,1097.51,76.1,2.48
2022-03-30 17:00:00,15.89,735.65,1083.26,85.65,3.1
2022-03-30 18:00:00,17.95,874.0,1067.19,91.55,3.03
2022-03-30 19:00:00,19.03,946.4,1039.73,94.9,2.97
2022-03-30 20:00:00,20.78,949.1,1002.96,95.05,2.97
2022-03-30 21:00:00,22.19,882.75,953.7,92.45,2.9
2022-03-30 22:00:00,23.18,754.0,887.32,86.8,2.62
2022-03-30 23:00:00,23.71,572.8,790.04,77.8,2.41
2022-03-31 00:00:00,23.72,355.4,628.69,63.8,2.34
2022-03-31 01:00:00,23.05,131.55,348.25,37.7,2.34
2022-03-31 02:00:00,21.65,4.0,25.14,2.5,2.0
2022-03-31 03:00:00,19.9,0.0,-0.0,0.0,2.0
2022-03-31 04:00:00,18.41,0.0,-0.0,0.0,2.07
2022-03-31 05:00:00,16.82,0.0,-0.0,0.0,1.79
2022-03-31 06:00:00,15.71,0.0,-0.0,0.0,1.45
2022-03-31 07:00:00,13.71,0.0,-0.0,0.0,1.45
2022-03-31 08:00:00,13.04,0.0,-0.0,0.0,1.45
2022-03-31 09:00:00,12.55,0.0,-0.0,0.0,1.38
2022-03-31 10:00:00,11.92,0.0,-0.0,0.0,1.45
2022-03-31 11:00:00,11.59,0.0,-0.0,0.0,1.45
2022-03-31 12:00:00,11.17,0.0,-0.0,0.0,1.72
2022-03-31 13:00:00,10.13,0.0,-0.0,0.0,2.14
2022-03-31 14:00:00,9.41,32.3,0.0,32.3,2.41
2022-03-31 15:00:00,10.8,335.3,1164.26,61.15,2.41
2022-03-31 16:00:00,24.47,559.95,1117.19,75.85,5.14
2022-03-31 17:00:00,23.75,749.1,1095.69,86.75,4.84
2022-03-31 18:00:00,23.02,885.3,1074.79,92.8,4.54
2022-03-31 19:00:00,22.29,958.45,1048.28,95.9,4.24
2022-03-31 20:00:00,21.57,961.3,1011.94,96.0,3.94
2022-03-31 21:00:00,20.84,894.35,962.99,93.2,3.65
2022-03-31 22:00:00,20.11,763.75,895.8,87.45,3.35
2022-03-31 23:00:00,19.39,580.3,797.58,78.3,3.05
2022-04-01 00:00:00,18.66,342.05,590.41,66.6,2.75
2022-04-01 01:00:00,17.93,126.65,324.4,38.35,2.45
2022-04-01 02:00:00,17.21,4.1,23.23,2.65,2.15
2022-04-01 03:00:00,16.48,0.0,-0.0,0.0,1.85
2022-04-01 04:00:00,15.75,0.0,-0.0,0.0,1.55
2022-04-01 05:00:00,15.03,0.0,-0.0,0.0,1.25
2022-04-01 06:00:00,14.3,0.0,-0.0,0.0,0.95
2022-04-01 07:00:00,13.57,0.0,-0.0,0.0,0.65
2022-04-01 08:00:00,11.21,0.0,-0.0,0.0,0.76
2022-04-01 09:00:00,10.66,0.0,-0.0,0.0,0.97
2022-04-01 10:00:00,10.4,0.0,-0.0,0.0,1.03
2022-04-01 11:00:00,10.51,0.0,-0.0,0.0,0.83
2022-04-01 12:00:00,10.21,0.0,-0.0,0.0,0.62
2022-04-01 13:00:00,10.06,0.0,-0.0,0.0,0.62
2022-04-01 14:00:00,9.92,31.7,0.0,31.7,0.69
2022-04-01 15:00:00,10.83,314.7,1053.44,61.5,0.69
2022-04-01 16:00:00,13.27,513.45,989.74,79.95,1.45
2022-04-01 17:00:00,14.97,700.7,1009.82,85.8,2.55
2022-04-01 18:00:00,16.52,840.5,1007.59,93.4,2.83
2022-04-01 19:00:00,17.71,917.95,995.06,95.4,2.9
2022-04-01 20:00:00,19.05,919.95,959.36,96.25,2.55
2022-04-01 21:00:00,20.2,856.8,914.97,92.65,2.14
2022-04-01 22:00:00,21.1,726.35,835.67,92.95,1.59
2022-04-01 23:00:00,21.67,549.5,743.48,79.45,1.17
2022-04-02 00:00:00,21.83,341.85,592.45,63.85,1.24
2022-04-02 01:00:00,21.22,127.45,325.77,37.9,1.59
2022-04-02 02:00:00,19.98,4.45,25.31,2.8,1.03
2022-04-02 03:00:00,18.39,0.0,-0.0,0.0,0.69
2022-04-02 04:00:00,17.45,0.0,-0.0,0.0,0.34
2022-04-02 05:00:00,17.04,0.0,-0.0,0.0,0.48
2022-04-02 06:00:00,16.4,0.0,-0.0,0.0,0.76
2022-04-02 07:00:00,15.12,0.0,-0.0,0.0,0.48
2022-04-02 08:00:00,14.95,0.0,-0.0,0.0,0.41
2022-04-02 09:00:00,14.84,0.0,-0.0,0.0,0.34
2022-04-02 10:00:00,14.74,0.0,-0.0,0.0,0.28
2022-04-02 11:00:00,14.52,0.0,-0.0,0.0,0.34
2022-04-02 12:00:00,14.11,0.0,-0.0,0.0,0.41
2022-04-02 13:00:00,13.66,0.0,-0.0,0.0,0.55
2022-04-02 14:00:00,13.16,33.4,0.0,33.4,0.55
2022-04-02 15:00:00,13.51,322.1,1060.94,61.95,0.41
2022-04-02 16:00:00,16.6,537.9,1041.16,77.05,0.62
2022-04-02 17:00:00,18.53,722.3,1038.83,85.2,0.9
2022-04-02 18:00:00,20.09,859.0,1031.33,90.1,0.62
2022-04-02 19:00:00,20.87,924.8,990.92,101.95,0.62
2022-04-02 20:00:00,21.87,909.95,893.81,139.45,1.31
2022-04-02 21:00:00,22.41,845.3,846.73,135.45,1.93
2022-04-02 22:00:00,22.41,697.55,694.96,168.75,2.62
2022-04-02 23:00:00,21.86,507.55,550.38,158.05,3.03
2022-04-03 00:00:00,20.89,314.75,427.84,112.85,3.17
2022-04-03 01:00:00,19.62,120.4,246.8,51.9,3.03
2022-04-03 02:00:00,17.94,4.65,13.25,3.75,2.34
2022-04-03 03:00:00,16.27,0.0,-0.0,0.0,2.0
2022-04-03 04:00:00,15.02,0.0,-0.0,0.0,1.72
2022-04-03 05:00:00,14.08,0.0,-0.0,0.0,1.38
2022-04-03 06:00:00,13.35,0.0,-0.0,0.0,1.24
2022-04-03 07:00:00,12.86,0.0,-0.0,0.0,1.38
2022-04-03 08:00:00,12.36,0.0,-0.0,0.0,1.38
2022-04-03 09:00:00,11.89,0.0,-0.0,0.0,1.38
2022-04-03 10:00:00,11.52,0.0,-0.0,0.0,1.17
2022-04-03 11:00:00,11.39,0.0,-0.0,0.0,1.1
2022-04-03 12:00:00,11.39,0.0,-0.0,0.0,0.97
2022-04-03 13:00:00,11.56,0.0,-0.0,0.0,0.83
2022-04-03 14:00:00,11.59,62.35,0.0,62.35,0.69
2022-04-03 15:00:00,12.44,279.0,582.94,133.25,0.48
2022-04-03 16:00:00,16.03,481.15,656.94,187.35,0.55
2022-04-03 17:00:00,18.43,648.9,758.98,180.15,1.59
2022-04-03 18:00:00,19.98,702.55,488.42,336.45,2.28
2022-04-03 19:00:00,20.03,765.8,481.0,364.6,2.07
2022-04-03 20:00:00,21.2,884.45,763.43,223.75,2.41
2022-04-03 21:00:00,22.45,877.25,920.72,102.5,2.9
2022-04-03 22:00:00,23.32,756.75,883.67,81.8,3.38
2022-04-03 23:00:00,23.71,573.35,777.57,77.45,3.66
2022-04-04 00:00:00,23.57,357.6,617.55,64.55,3.72
2022-04-04 01:00:00,22.88,137.45,349.93,39.4,3.52
2022-04-04 02:00:00,21.5,5.7,33.25,3.35,2.28
2022-04-04 03:00:00,19.39,0.0,-0.0,0.0,1.79
2022-04-04 04:00:00,17.47,0.0,-0.0,0.0,1.93
2022-04-04 05:00:00,15.69,0.0,-0.0,0.0,2.34
2022-04-04 06:00:00,14.31,0.0,-0.0,0.0,2.62
2022-04-04 07:00:00,12.83,0.0,-0.0,0.0,2.28
2022-04-04 08:00:00,12.52,0.0,-0.0,0.0,1.59
2022-04-04 09:00:00,13.45,0.0,-0.0,0.0,1.1
2022-04-04 10:00:00,12.99,0.0,-0.0,0.0,0.9
2022-04-04 11:00:00,12.06,0.0,-0.0,0.0,0.97
2022-04-04 12:00:00,11.27,0.0,-0.0,0.0,1.17
2022-04-04 13:00:00,10.27,0.0,-0.0,0.0,1.52
2022-04-04 14:00:00,9.18,118.65,1230.41,64.02,1.72
2022-04-04 15:00:00,9.98,335.2,1068.25,63.0,1.66
2022-04-04 16:00:00,13.65,548.1,1042.22,77.25,2.76
2022-04-04 17:00:00,15.22,715.65,953.32,122.8,3.72
2022-04-04 18:00:00,16.54,851.15,996.65,100.15,4.21
2022-04-04 19:00:00,18.42,908.75,931.74,128.2,3.52
2022-04-04 20:00:00,19.8,851.9,706.45,238.15,4.34
2022-04-04 21:00:00,20.71,805.45,687.18,225.1,4.55
2022-04-04 22:00:00,21.53,731.95,831.2,94.7,4.62
2022-04-04 23:00:00,22.19,559.35,749.38,79.4,4.76
2022-04-05 00:00:00,22.33,349.95,598.35,64.45,4.69
2022-04-05 01:00:00,22.02,134.8,337.66,39.3,4.41
2022-04-05 02:00:00,21.0,5.9,32.69,3.5,3.31
2022-04-05 03:00:00,19.51,0.0,-0.0,0.0,2.9
2022-04-05 04:00:00,18.4,0.0,-0.0,0.0,2.69
2022-04-05 05:00:00,17.27,0.0,-0.0,0.0,2.69
2022-04-05 06:00:00,16.26,0.0,-0.0,0.0,2.76
2022-04-05 07:00:00,15.09,0.0,-0.0,0.0,2.69
2022-04-05 08:00:00,14.16,0.0,-0.0,0.0,2.62
2022-04-05 09:00:00,13.35,0.0,-0.0,0.0,2.62
2022-04-05 10:00:00,12.6,0.0,-0.0,0.0,2.62
2022-04-05 11:00:00,11.8,0.0,-0.0,0.0,2.41
2022-04-05 12:00:00,11.0,0.0,-0.0,0.0,2.14
2022-04-05 13:00:00,10.29,0.0,-0.0,0.0,2.14
2022-04-05 14:00:00,9.81,117.85,1229.7,57.2,2.0
2022-04-05 15:00:00,11.7,331.95,1032.54,63.95,2.34
2022-04-05 16:00:00,13.58,545.8,1023.82,78.65,3.66
2022-04-05 17:00:00,15.23,727.4,1019.41,89.15,3.93
2022-04-05 18:00:00,17.02,861.85,1013.76,94.0,4.14
2022-04-05 19:00:00,18.93,933.65,994.57,96.9,4.41
2022-04-05 20:00:00,20.61,938.2,964.9,96.75,4.55
2022-04-05 21:00:00,22.01,875.25,922.0,93.8,4.83
2022-04-05 22:00:00,23.05,750.3,860.72,88.0,4.97
2022-04-05 23:00:00,23.62,573.65,769.2,78.95,5.1
2022-04-06 00:00:00,23.68,361.8,618.16,65.25,5.17
2022-04-06 01:00:00,23.07,142.4,357.17,40.45,4.97
2022-04-06 02:00:00,21.8,6.8,38.75,3.85,4.07
2022-04-06 03:00:00,20.05,0.0,-0.0,0.0,4.0
2022-04-06 04:00:00,18.62,0.0,-0.0,0.0,3.86
2022-04-06 05:00:00,17.34,0.0,-0.0,0.0,3.59
2022-04-06 06:00:00,16.17,0.0,-0.0,0.0,3.45
2022-04-06 07:00:00,14.97,0.0,-0.0,0.0,3.38
2022-04-06 08:00:00,14.1,0.0,-0.0,0.0,3.31
2022-04-06 09:00:00,13.14,0.0,-0.0,0.0,2.97
2022-04-06 10:00:00,12.09,0.0,-0.0,0.0,2.62
2022-04-06 11:00:00,11.27,0.0,-0.0,0.0,2.34
2022-04-06 12:00:00,10.62,0.0,-0.0,0.0,2.28
2022-04-06 13:00:00,10.09,0.0,-0.0,0.0,2.34
2022-04-06 14:00:00,9.76,128.55,1228.99,61.93,2.21
2022-04-06 15:00:00,11.59,349.45,1078.87,64.35,2.07
2022-04-06 16:00:00,15.77,566.15,1058.08,78.65,2.9
2022-04-06 17:00:00,18.13,748.55,1047.9,88.1,3.66
2022-04-06 18:00:00,20.57,882.0,1039.83,90.4,3.86
2022-04-06 19:00:00,21.51,953.55,1020.95,91.0,4.0
2022-04-06 20:00:00,23.72,955.95,988.87,90.4,4.0
2022-04-06 21:00:00,25.64,891.9,947.7,85.85,3.79
2022-04-06 22:00:00,26.97,762.3,877.96,84.3,3.59
2022-04-06 23:00:00,27.6,579.65,778.37,77.0,3.59
2022-04-07 00:00:00,27.48,365.8,628.68,62.6,3.45
2022-04-07 01:00:00,26.71,143.9,360.9,39.95,3.38
2022-04-07 02:00:00,25.35,7.15,39.31,4.05,2.69
2022-04-07 03:00:00,23.47,0.0,-0.0,0.0,2.14
2022-04-07 04:00:00,21.85,0.0,-0.0,0.0,1.66
2022-04-07 05:00:00,20.49,0.0,-0.0,0.0,1.52
2022-04-07 06:00:00,19.39,0.0,-0.0,0.0,1.45
2022-04-07 07:00:00,17.7,0.0,-0.0,0.0,1.52
2022-04-07 08:00:00,17.09,0.0,-0.0,0.0,1.52
2022-04-07 09:00:00,16.74,0.0,-0.0,0.0,1.45
2022-04-07 10:00:00,16.65,0.0,-0.0,0.0,1.38
2022-04-07 11:00:00,16.48,0.0,-0.0,0.0,1.52
2022-04-07 12:00:00,16.17,0.0,-0.0,0.0,1.66
2022-04-07 13:00:00,15.84,0.0,-0.0,0.0,1.72
2022-04-07 14:00:00,15.77,131.1,1228.29,58.55,1.72
2022-04-07 15:00:00,16.98,351.65,1066.87,64.75,1.52
2022-04-07 16:00:00,21.51,569.05,1053.33,79.1,1.93
2022-04-07 17:00:00,25.73,753.4,1047.88,88.65,2.48
2022-04-07 18:00:00,28.52,890.75,1040.23,94.9,3.1
2022-04-07 19:00:00,29.29,962.2,1018.89,97.85,2.69
2022-04-07 20:00:00,30.67,964.9,986.83,98.0,2.69
2022-04-07 21:00:00,31.63,898.6,941.41,95.15,2.62
2022-04-07 22:00:00,32.16,769.0,877.07,89.3,2.48
2022-04-07 23:00:00,32.15,587.5,782.58,80.1,2.07
2022-04-08 00:00:00,31.63,371.1,628.91,66.2,1.66
2022-04-08 01:00:00,30.63,148.15,366.64,41.6,1.52
2022-04-08 02:00:00,29.11,7.95,42.91,4.45,1.03
2022-04-08 03:00:00,27.18,0.0,-0.0,0.0,0.76
2022-04-08 04:00:00,25.72,0.0,-0.0,0.0,0.83
2022-04-08 05:00:00,24.18,0.0,-0.0,0.0,0.76
2022-04-08 06:00:00,23.69,0.0,-0.0,0.0,0.55
2022-04-08 07:00:00,23.39,0.0,-0.0,0.0,0.21
2022-04-08 08:00:00,22.98,0.0,-0.0,0.0,0.41
2022-04-08 09:00:00,22.51,0.0,-0.0,0.0,0.76
2022-04-08 10:00:00,21.49,0.0,-0.0,0.0,1.17
2022-04-08 11:00:00,20.02,0.0,-0.0,0.0,1.72
2022-04-08 12:00:00,19.82,0.0,-0.0,0.0,1.79
2022-04-08 13:00:00,19.43,0.0,-0.0,0.0,1.66
2022-04-08 14:00:00,19.0,134.5,1227.58,56.08,1.52
2022-04-08 15:00:00,19.85,354.05,1057.28,64.85,1.31
2022-04-08 16:00:00,23.12,569.35,1044.41,79.0,1.59
2022-04-08 17:00:00,25.71,751.05,1037.94,88.4,2.62
2022-04-08 18:00:00,27.55,882.1,1024.25,94.65,2.9
2022-04-08 19:00:00,28.91,950.7,1001.59,97.6,2.97
2022-04-08 20:00:00,30.11,951.65,968.76,97.6,2.76
2022-04-08 21:00:00,31.04,885.0,922.9,94.7,2.62
2022-04-08 22:00:00,31.69,756.85,859.0,88.85,2.62
2022-04-08 23:00:00,31.98,578.45,766.14,79.75,2.76
2022-04-09 00:00:00,31.82,366.1,615.83,66.0,2.9
2022-04-09 01:00:00,30.98,147.45,361.06,41.6,2.62
2022-04-09 02:00:00,29.41,8.3,43.32,4.65,1.72
2022-04-09 03:00:00,27.2,0.0,-0.0,0.0,1.45
2022-04-09 04:00:00,25.36,0.0,-0.0,0.0,1.59
2022-04-09 05:00:00,23.72,0.0,-0.0,0.0,1.72
2022-04-09 06:00:00,22.1,0.0,-0.0,0.0,1.86
2022-04-09 07:00:00,20.96,0.0,-0.0,0.0,1.93
2022-04-09 08:00:00,21.4,0.0,-0.0,0.0,1.45
2022-04-09 09:00:00,22.55,0.0,-0.0,0.0,0.97
2022-04-09 10:00:00,21.78,0.0,-0.0,0.0,1.03
2022-04-09 11:00:00,21.0,0.0,-0.0,0.0,0.97
2022-04-09 12:00:00,20.41,0.0,-0.0,0.0,0.76
2022-04-09 13:00:00,19.9,0.0,-0.0,0.0,1.03
2022-04-09 14:00:00,18.52,139.3,1226.87,55.07,1.45
2022-04-09 15:00:00,17.37,360.7,1062.2,65.3,1.66
2022-04-09 16:00:00,20.76,578.0,1053.29,78.95,2.76
2022-04-09 17:00:00,21.99,760.9,1045.88,89.0,3.38
2022-04-09 18:00:00,23.17,893.25,1033.36,95.0,4.0
2022-04-09 19:00:00,24.19,964.6,1013.45,98.0,3.86
2022-04-09 20:00:00,25.33,968.5,983.83,98.15,3.86
2022-04-09 21:00:00,26.3,905.75,943.16,95.45,3.93
2022-04-09 22:00:00,26.92,778.3,882.57,89.65,4.07
2022-04-09 23:00:00,27.21,596.3,789.42,80.45,4.41
2022-04-10 00:00:00,26.96,379.1,637.73,66.75,4.9
2022-04-10 01:00:00,26.11,155.35,380.61,42.8,4.83
2022-04-10 02:00:00,24.46,9.55,51.76,5.05,3.72
2022-04-10 03:00:00,22.42,0.0,-0.0,0.0,3.66
2022-04-10 04:00:00,20.64,0.0,-0.0,0.0,3.59
2022-04-10 05:00:00,18.98,0.0,-0.0,0.0,3.38
2022-04-10 06:00:00,17.58,0.0,-0.0,0.0,2.83
2022-04-10 07:00:00,15.98,0.0,-0.0,0.0,2.69
2022-04-10 08:00:00,14.41,0.0,-0.0,0.0,2.07
2022-04-10 09:00:00,13.19,0.0,-0.0,0.0,2.0
2022-04-10 10:00:00,12.2,0.0,-0.0,0.0,2.07
2022-04-10 11:00:00,11.82,0.0,-0.0,0.0,1.86
2022-04-10 12:00:00,11.62,0.0,-0.0,0.0,1.72
2022-04-10 13:00:00,11.12,0.0,-0.0,0.0,1.59
2022-04-10 14:00:00,10.39,148.8,1226.17,58.81,1.66
2022-04-10 15:00:00,11.47,374.45,1090.16,66.35,1.79
2022-04-10 16:00:00,14.71,592.9,1072.06,80.4,3.24
2022-04-10 17:00:00,16.13,775.25,1058.07,91.35,3.24
2022-04-10 18:00:00,17.79,905.25,1042.01,96.55,3.17
2022-04-10 19:00:00,18.75,972.2,1016.37,99.75,2.83
2022-04-10 20:00:00,20.15,971.1,980.6,100.65,2.34
2022-04-10 21:00:00,21.42,902.45,932.99,98.3,2.28
2022-04-10 22:00:00,22.29,772.1,867.51,92.95,2.48
2022-04-10 23:00:00,22.7,587.45,758.6,89.85,2.76
2022-04-11 00:00:00,22.51,366.55,569.85,86.05,3.1
2022-04-11 01:00:00,21.59,145.2,289.87,58.75,3.03
2022-04-11 02:00:00,20.19,9.8,47.97,5.5,2.55
2022-04-11 03:00:00,18.39,0.0,-0.0,0.0,2.07
2022-04-11 04:00:00,16.93,0.0,-0.0,0.0,2.0
2022-04-11 05:00:00,15.67,0.0,-0.0,0.0,2.21
2022-04-11 06:00:00,14.55,0.0,-0.0,0.0,2.21
2022-04-11 07:00:00,13.27,0.0,-0.0,0.0,1.52
2022-04-11 08:00:00,12.23,0.0,-0.0,0.0,1.38
2022-04-11 09:00:00,11.76,0.0,-0.0,0.0,1.17
2022-04-11 10:00:00,10.9,0.0,-0.0,0.0,1.24
2022-04-11 11:00:00,10.1,0.0,-0.0,0.0,1.24
2022-04-11 12:00:00,9.59,0.0,-0.0,0.0,1.24
2022-04-11 13:00:00,8.49,0.0,-0.0,0.0,1.45
2022-04-11 14:00:00,7.69,145.05,1225.47,49.36,1.59
2022-04-11 15:00:00,9.81,365.95,1043.76,66.3,1.72
2022-04-11 16:00:00,11.71,543.4,946.42,87.0,2.21
2022-04-11 17:00:00,13.35,597.8,613.46,198.9,2.83
2022-04-11 18:00:00,14.33,673.85,572.31,227.65,2.97
2022-04-11 19:00:00,15.19,677.55,482.11,262.15,4.83
2022-04-11 20:00:00,15.5,526.75,239.05,313.85,5.31
2022-04-11 21:00:00,14.87,476.85,133.93,361.05,5.59
2022-04-11 22:00:00,14.12,209.8,3.5,207.05,5.52
2022-04-11 23:00:00,13.07,316.25,186.97,193.15,5.45
2022-04-12 00:00:00,13.16,216.55,229.25,103.15,5.72
2022-04-12 01:00:00,12.45,138.25,268.0,57.65,5.17
2022-04-12 02:00:00,11.11,10.0,46.04,5.75,4.76
2022-04-12 03:00:00,9.51,0.0,-0.0,0.0,4.34
2022-04-12 04:00:00,8.27,0.0,-0.0,0.0,4.28
2022-04-12 05:00:00,7.03,0.0,-0.0,0.0,4.14
2022-04-12 06:00:00,5.98,0.0,-0.0,0.0,3.59
2022-04-12 07:00:00,6.21,0.0,-0.0,0.0,3.59
2022-04-12 08:00:00,5.53,0.0,-0.0,0.0,3.17
2022-04-12 09:00:00,4.92,0.0,-0.0,0.0,2.9
2022-04-12 10:00:00,4.33,0.0,-0.0,0.0,2.69
2022-04-12 11:00:00,3.8,0.0,-0.0,0.0,2.62
2022-04-12 12:00:00,3.33,0.0,-0.0,0.0,2.55
2022-04-12 13:00:00,2.92,0.0,-0.0,0.0,2.48
2022-04-12 14:00:00,2.73,159.4,1224.76,58.07,2.41
2022-04-12 15:00:00,4.88,388.5,1098.8,68.2,3.17
2022-04-12 16:00:00,6.96,611.05,1087.44,82.15,4.48
2022-04-12 17:00:00,8.88,799.35,1082.4,91.4,5.03
2022-04-12 18:00:00,10.52,935.25,1069.8,97.45,5.17
2022-04-12 19:00:00,11.76,1007.1,1048.38,100.45,5.1
2022-04-12 20:00:00,12.98,1008.1,1015.76,100.5,4.76
2022-04-12 21:00:00,14.01,938.65,969.8,97.55,4.48
2022-04-12 22:00:00,14.75,804.6,905.04,91.5,4.41
2022-04-12 23:00:00,15.16,617.5,809.97,82.25,4.55
2022-04-13 00:00:00,15.06,395.0,657.06,68.4,4.62
2022-04-13 01:00:00,14.48,165.35,397.86,44.7,4.41
2022-04-13 02:00:00,13.32,11.85,61.07,6.05,3.66
2022-04-13 03:00:00,11.89,0.0,-0.0,0.0,2.62
2022-04-13 04:00:00,10.66,0.0,-0.0,0.0,2.48
2022-04-13 05:00:00,9.53,0.0,-0.0,0.0,2.34
2022-04-13 06:00:00,8.48,0.0,-0.0,0.0,2.34
2022-04-13 07:00:00,7.9,0.0,-0.0,0.0,2.21
2022-04-13 08:00:00,6.91,0.0,-0.0,0.0,2.07
2022-04-13 09:00:00,5.88,0.0,-0.0,0.0,1.93
2022-04-13 10:00:00,5.04,0.0,-0.0,0.0,2.07
2022-04-13 11:00:00,4.23,0.0,-0.0,0.0,2.07
2022-04-13 12:00:00,3.47,0.0,-0.0,0.0,1.93
2022-04-13 13:00:00,2.87,0.0,-0.0,0.0,1.79
2022-04-13 14:00:00,2.69,160.35,1224.06,53.46,1.66
2022-04-13 15:00:00,5.1,385.25,1070.27,68.6,2.62
2022-04-13 16:00:00,6.79,601.8,1058.64,82.6,3.52
2022-04-13 17:00:00,8.54,783.2,1051.14,91.75,4.0
2022-04-13 18:00:00,10.34,913.3,1037.04,97.6,3.79
2022-04-13 19:00:00,12.2,980.25,1013.97,100.2,3.24
2022-04-13 20:00:00,13.93,979.65,981.37,100.0,2.9
2022-04-13 21:00:00,15.35,911.25,936.02,97.0,2.55
2022-04-13 22:00:00,16.36,780.15,871.85,91.05,2.21
2022-04-13 23:00:00,16.94,598.25,778.85,81.7,1.86
2022-04-14 00:00:00,17.04,382.9,630.6,67.95,1.86
2022-04-14 01:00:00,16.48,160.75,380.73,44.35,2.07
2022-04-14 02:00:00,15.41,11.9,59.4,6.1,2.07
2022-04-14 03:00:00,13.94,0.0,-0.0,0.0,1.72
2022-04-14 04:00:00,12.53,0.0,-0.0,0.0,1.86
2022-04-14 05:00:00,11.28,0.0,-0.0,0.0,1.72
2022-04-14 06:00:00,10.32,0.0,-0.0,0.0,1.72
2022-04-14 07:00:00,9.72,0.0,-0.0,0.0,1.59
2022-04-14 08:00:00,8.82,0.0,-0.0,0.0,1.72
2022-04-14 09:00:00,8.01,0.0,-0.0,0.0,1.52
2022-04-14 10:00:00,7.34,0.0,-0.0,0.0,1.52
2022-04-14 11:00:00,7.37,0.0,-0.0,0.0,1.17
2022-04-14 12:00:00,7.38,0.0,-0.0,0.0,1.03
2022-04-14 13:00:00,7.23,0.0,-0.0,0.0,0.83
2022-04-14 14:00:00,6.84,159.65,1223.36,47.26,0.97
2022-04-14 15:00:00,8.16,380.95,1041.11,68.45,1.38
2022-04-14 16:00:00,10.42,595.4,1038.73,81.8,2.76
2022-04-14 17:00:00,11.99,777.2,1038.1,90.5,3.1
2022-04-14 18:00:00,13.57,904.0,1022.25,96.5,2.76
2022-04-14 19:00:00,15.27,971.75,1000.65,100.2,1.72
2022-04-14 20:00:00,16.77,985.75,996.07,90.15,1.72
2022-04-14 21:00:00,18.04,904.8,934.87,89.15,2.21
2022-04-14 22:00:00,18.95,776.5,867.93,88.4,2.76
2022-04-14 23:00:00,19.6,538.15,626.98,120.85,3.1
2022-04-15 00:00:00,19.23,352.1,525.71,88.3,3.45
2022-04-15 01:00:00,18.05,128.6,246.6,52.6,4.28
2022-04-15 02:00:00,15.95,11.1,49.85,6.1,4.55
2022-04-15 03:00:00,14.17,0.0,-0.0,0.0,3.59
2022-04-15 04:00:00,13.14,0.0,-0.0,0.0,2.83
2022-04-15 05:00:00,12.42,0.0,-0.0,0.0,2.14
2022-04-15 06:00:00,11.74,0.0,-0.0,0.0,1.45
2022-04-15 07:00:00,10.84,0.0,-0.0,0.0,1.38
2022-04-15 08:00:00,10.43,0.0,-0.0,0.0,1.24
2022-04-15 09:00:00,9.79,0.0,-0.0,0.0,1.1
2022-04-15 10:00:00,9.17,0.0,-0.0,0.0,0.97
2022-04-15 11:00:00,8.66,0.0,-0.0,0.0,0.9
